WP0+,-3.8540613651275635
WP1+,-5.220368385314941
WP2+,-6.8580322265625
WP3+,-7.522381782531738
WP4+,-7.650254487991333
WP5+,-8.04929804801941
WP6+,-9.233444929122925
WP7+,-10.313093423843384
WP8+,-11.794043064117432
WP9+,-12.159383773803711
WP10+,-13.965702533721924
WP11+,-14.911987781524658
WP12+,-17.06150984764099
WP13+,-17.83441424369812
WP14+,-19.24454426765442
WP15+,-20.920607805252075
WP16+,-22.17116951942444
WP17+,-33.175620794296265
